person_id,age_band,gender,region,education,policy_support_0_10,selection_propensity,sampled,poststrat_weight,raked_weight
P21870,30-44,Man,Scotland/Wales,No degree,6.4,0.033374,1,1.0373821989528795,1.2103502094829488
P21910,18-29,Man,Midlands,No degree,4.7,0.034173,1,1.099366515837104,1.2251602727276898
P21914,45-59,Man,North,No degree,4.7,0.043192,1,0.8886324786324786,0.9125361920115775
P21920,18-29,Woman,Scotland/Wales,No degree,2.6,0.029482,1,1.099366515837104,1.3733740114543207
P21938,30-44,Woman,Scotland/Wales,No degree,4.8,0.033374,1,1.0373821989528795,1.2103502094829488
P21945,60+,Woman,Midlands,No degree,5.4,0.01841,1,2.3322522522522524,2.0633025070979794
P21948,18-29,Man,South,No degree,3.7,0.034173,1,1.099366515837104,1.249205162442292
P21965,18-29,Woman,Scotland/Wales,No degree,5.9,0.029482,1,1.099366515837104,1.3733740114543207
P21986,18-29,Man,Midlands,No degree,5.3,0.034173,1,1.099366515837104,1.2251602727276898
P22008,60+,Woman,Midlands,Degree,7.0,0.035381,1,0.9024852071005918,1.2876376365915312
P22018,18-29,Woman,Midlands,Degree,6.2,0.053563,1,0.8527935222672065,0.7645812829645364
P22062,45-59,Woman,London,No degree,2.7,0.05165,1,0.8886324786324786,0.7975782928932811
P22071,30-44,Man,North,No degree,3.9,0.038239,1,1.0373821989528795,1.0571123461325747
P22073,18-29,Woman,Scotland/Wales,Degree,4.0,0.048894,1,0.8527935222672065,0.8570764879031357
P22093,30-44,Woman,North,Degree,6.4,0.057214,1,0.6961,0.6597082290664027
P22105,30-44,Man,Midlands,Degree,6.3,0.057214,1,0.6961,0.6738230869993773
P22136,18-29,Woman,Scotland/Wales,Degree,2.9,0.048894,1,0.8527935222672065,0.8570764879031357
P22167,18-29,Man,Midlands,Degree,4.3,0.053563,1,0.8527935222672065,0.7645812829645364
P22192,30-44,Man,London,Degree,8.6,0.063968,1,0.6961,0.5766006518454402
P22250,45-59,Man,Midlands,No degree,6.0,0.043192,1,0.8886324786324786,0.9320604576512047
P22256,45-59,Woman,Scotland/Wales,No degree,7.7,0.038239,1,0.8886324786324786,1.0448164522935846
P22285,30-44,Woman,Midlands,Degree,7.4,0.057214,1,0.6961,0.6738230869993773
P22288,18-29,Man,Scotland/Wales,No degree,4.8,0.029482,1,1.099366515837104,1.3733740114543207
P22315,60+,Woman,North,No degree,3.0,0.01841,1,2.3322522522522524,2.0200816345539305
P22361,30-44,Woman,South,No degree,7.9,0.038239,1,1.0373821989528795,1.1009205922340977
P22390,30-44,Woman,South,No degree,4.6,0.038239,1,1.0373821989528795,1.1009205922340977
P22391,45-59,Man,Midlands,Degree,8.2,0.061237,1,0.6375257731958762,0.5816675551557531
P22394,45-59,Man,South,No degree,6.4,0.043192,1,0.8886324786324786,0.9503529957055676
P22410,45-59,Man,South,No degree,4.5,0.043192,1,0.8886324786324786,0.9503529957055676
P22458,30-44,Man,Scotland/Wales,Degree,7.6,0.052804,1,0.6961,0.7553388210528066
P22463,30-44,Man,South,No degree,2.8,0.038239,1,1.0373821989528795,1.1009205922340977
P22486,18-29,Woman,North,No degree,4.8,0.034173,1,1.099366515837104,1.1994963209748883
P22517,18-29,Non-binary / other,North,Degree,5.5,0.053563,1,0.8527935222672065,0.7485652746153514
P22594,45-59,Woman,Midlands,Degree,7.8,0.061237,1,0.6375257731958762,0.5816675551557531
P22608,45-59,Man,Midlands,No degree,3.8,0.043192,1,0.8886324786324786,0.9320604576512047
P22625,45-59,Man,London,No degree,5.2,0.05165,1,0.8886324786324786,0.7975782928932811
P22626,30-44,Woman,Midlands,No degree,5.3,0.038239,1,1.0373821989528795,1.0797299063318317
P22649,60+,Man,London,Degree,4.4,0.044016,1,0.9024852071005918,1.1018510866192461
P22677,45-59,Woman,London,Degree,7.9,0.067212,1,0.6375257731958762,0.49774176327748904
P22692,45-59,Woman,Scotland/Wales,No degree,4.8,0.038239,1,0.8886324786324786,1.0448164522935846
P22709,45-59,Man,North,No degree,7.4,0.043192,1,0.8886324786324786,0.9125361920115775
P22780,30-44,Man,Midlands,Degree,6.2,0.057214,1,0.6961,0.6738230869993773
P22796,45-59,Man,Midlands,Degree,7.8,0.061237,1,0.6375257731958762,0.5816675551557531
P22818,60+,Man,Midlands,Degree,5.2,0.035381,1,0.9024852071005918,1.2876376365915312
P22835,30-44,Woman,Midlands,Degree,5.8,0.057214,1,0.6961,0.6738230869993773
P22850,60+,Woman,Scotland/Wales,No degree,4.1,0.015204,1,2.3322522522522524,2.312910485342466
P22853,60+,Woman,South,No degree,6.2,0.01841,1,2.3322522522522524,2.1037967039270837
P22961,60+,Woman,London,No degree,7.1,0.025101,1,2.3322522522522524,1.7655992997285437
P23001,45-59,Woman,South,No degree,4.1,0.043192,1,0.8886324786324786,0.9503529957055676
P23004,30-44,Woman,South,Degree,3.0,0.057214,1,0.6961,0.6870474807172545
P23021,18-29,Woman,Scotland/Wales,No degree,4.2,0.029482,1,1.099366515837104,1.3733740114543207
P23022,18-29,Man,London,Degree,7.5,0.060918,1,0.8527935222672065,0.6542638188747341
P23026,60+,Man,South,No degree,8.1,0.01841,1,2.3322522522522524,2.1037967039270837
P23064,18-29,Man,Midlands,Degree,5.3,0.053563,1,0.8527935222672065,0.7645812829645364
P23068,18-29,Man,North,No degree,4.2,0.034173,1,1.099366515837104,1.1994963209748883
P23077,30-44,Man,Midlands,No degree,5.9,0.038239,1,1.0373821989528795,1.0797299063318317
P23112,45-59,Man,London,No degree,5.1,0.05165,1,0.8886324786324786,0.7975782928932811
P23130,30-44,Man,Midlands,No degree,6.6,0.038239,1,1.0373821989528795,1.0797299063318317
P23133,60+,Non-binary / other,London,Degree,9.0,0.044016,1,0.9024852071005918,1.1018510866192461
P23166,45-59,Man,Scotland/Wales,No degree,5.1,0.038239,1,0.8886324786324786,1.0448164522935846
P23187,60+,Woman,South,No degree,7.5,0.01841,1,2.3322522522522524,2.1037967039270837
P23218,45-59,Woman,London,Degree,5.0,0.067212,1,0.6375257731958762,0.49774176327748904
P23236,45-59,Man,North,No degree,8.1,0.043192,1,0.8886324786324786,0.9125361920115775
P23248,45-59,Woman,South,Degree,7.0,0.061237,1,0.6375257731958762,0.593083312363701
P23252,60+,Woman,Midlands,Degree,8.8,0.035381,1,0.9024852071005918,1.2876376365915312
P23288,30-44,Man,Midlands,No degree,5.3,0.038239,1,1.0373821989528795,1.0797299063318317
P23342,45-59,Man,South,No degree,7.5,0.043192,1,0.8886324786324786,0.9503529957055676
P23411,45-59,Woman,London,No degree,5.1,0.05165,1,0.8886324786324786,0.7975782928932811
P23432,60+,Woman,South,No degree,7.2,0.01841,1,2.3322522522522524,2.1037967039270837
P23445,60+,Woman,South,Degree,4.0,0.035381,1,0.9024852071005918,1.3129087016541312
P23472,30-44,Woman,Midlands,No degree,5.4,0.038239,1,1.0373821989528795,1.0797299063318317
P23479,45-59,Man,Scotland/Wales,No degree,5.0,0.038239,1,0.8886324786324786,1.0448164522935846
P23505,18-29,Woman,North,No degree,6.7,0.034173,1,1.099366515837104,1.1994963209748883
P23564,45-59,Woman,Scotland/Wales,Degree,8.6,0.057214,1,0.6375257731958762,0.6520347756449332
P23578,60+,Woman,Midlands,No degree,5.9,0.01841,1,2.3322522522522524,2.0633025070979794
P23593,30-44,Man,London,No degree,6.9,0.046879,1,1.0373821989528795,0.9239412834314563
P23595,30-44,Man,Scotland/Wales,No degree,3.9,0.033374,1,1.0373821989528795,1.2103502094829488
P23649,30-44,Man,North,No degree,3.6,0.038239,1,1.0373821989528795,1.0571123461325747
P23663,45-59,Man,North,No degree,4.2,0.043192,1,0.8886324786324786,0.9125361920115775
P23666,18-29,Man,Midlands,No degree,1.9,0.034173,1,1.099366515837104,1.2251602727276898
P23696,30-44,Man,South,No degree,7.9,0.038239,1,1.0373821989528795,1.1009205922340977
P23735,45-59,Man,Midlands,Degree,6.4,0.061237,1,0.6375257731958762,0.5816675551557531
P23749,45-59,Man,South,No degree,6.8,0.043192,1,0.8886324786324786,0.9503529957055676
P23751,30-44,Man,London,No degree,4.3,0.046879,1,1.0373821989528795,0.9239412834314563
P23768,18-29,Man,North,No degree,3.2,0.034173,1,1.099366515837104,1.1994963209748883
P23788,45-59,Woman,North,No degree,2.7,0.043192,1,0.8886324786324786,0.9125361920115775
P23792,45-59,Woman,Midlands,No degree,3.7,0.043192,1,0.8886324786324786,0.9320604576512047
P23795,30-44,Woman,Scotland/Wales,No degree,8.7,0.033374,1,1.0373821989528795,1.2103502094829488
P23813,45-59,Man,North,No degree,2.7,0.043192,1,0.8886324786324786,0.9125361920115775
P23827,45-59,Man,South,No degree,6.0,0.043192,1,0.8886324786324786,0.9503529957055676
P23836,45-59,Woman,London,Degree,7.7,0.067212,1,0.6375257731958762,0.49774176327748904
P23838,45-59,Woman,South,Degree,7.4,0.061237,1,0.6375257731958762,0.593083312363701
P23924,18-29,Man,London,No degree,4.7,0.042779,1,1.099366515837104,1.0483882572438128
P24085,18-29,Man,North,Degree,7.1,0.053563,1,0.8527935222672065,0.7485652746153514
P24164,18-29,Woman,North,No degree,3.0,0.034173,1,1.099366515837104,1.1994963209748883
P24207,30-44,Man,London,Degree,3.9,0.063968,1,0.6961,0.5766006518454402
P24226,30-44,Man,North,Degree,5.5,0.057214,1,0.6961,0.6597082290664027
P24258,45-59,Woman,North,Degree,6.0,0.061237,1,0.6375257731958762,0.5694831182261657
P24293,45-59,Woman,London,Degree,7.3,0.067212,1,0.6375257731958762,0.49774176327748904
P24320,60+,Woman,North,No degree,7.7,0.01841,1,2.3322522522522524,2.0200816345539305
P24346,45-59,Woman,Scotland/Wales,No degree,4.5,0.038239,1,0.8886324786324786,1.0448164522935846
P24385,30-44,Man,North,No degree,3.7,0.038239,1,1.0373821989528795,1.0571123461325747
P24404,30-44,Man,Scotland/Wales,Degree,7.7,0.052804,1,0.6961,0.7553388210528066
P24408,60+,Woman,London,No degree,6.7,0.025101,1,2.3322522522522524,1.7655992997285437
P24412,45-59,Man,South,Degree,4.2,0.061237,1,0.6375257731958762,0.593083312363701
P24414,45-59,Woman,Midlands,No degree,8.5,0.043192,1,0.8886324786324786,0.9320604576512047
P24462,45-59,Man,Scotland/Wales,Degree,7.2,0.057214,1,0.6375257731958762,0.6520347756449332
P24489,30-44,Man,Scotland/Wales,Degree,5.5,0.052804,1,0.6961,0.7553388210528066
P24540,45-59,Man,London,No degree,6.0,0.05165,1,0.8886324786324786,0.7975782928932811
P24638,18-29,Man,Midlands,Degree,4.5,0.053563,1,0.8527935222672065,0.7645812829645364
P24639,45-59,Woman,South,No degree,5.4,0.043192,1,0.8886324786324786,0.9503529957055676
P24657,45-59,Woman,North,No degree,6.0,0.043192,1,0.8886324786324786,0.9125361920115775
P24696,45-59,Woman,North,No degree,6.0,0.043192,1,0.8886324786324786,0.9125361920115775
P24704,45-59,Man,North,No degree,4.1,0.043192,1,0.8886324786324786,0.9125361920115775
P24719,60+,Woman,South,Degree,4.8,0.035381,1,0.9024852071005918,1.3129087016541312
P24721,60+,Man,Scotland/Wales,No degree,6.3,0.015204,1,2.3322522522522524,2.312910485342466
P24744,45-59,Woman,North,No degree,2.8,0.043192,1,0.8886324786324786,0.9125361920115775
P24796,30-44,Woman,South,Degree,3.3,0.057214,1,0.6961,0.6870474807172545
P24836,45-59,Woman,North,No degree,7.9,0.043192,1,0.8886324786324786,0.9125361920115775
P24853,60+,Man,South,Degree,7.6,0.035381,1,0.9024852071005918,1.3129087016541312
P24855,30-44,Man,Midlands,No degree,4.1,0.038239,1,1.0373821989528795,1.0797299063318317
P24858,45-59,Man,South,No degree,5.7,0.043192,1,0.8886324786324786,0.9503529957055676
P24876,60+,Woman,North,No degree,7.6,0.01841,1,2.3322522522522524,2.0200816345539305
P24883,45-59,Woman,South,No degree,3.5,0.043192,1,0.8886324786324786,0.9503529957055676
P24889,30-44,Woman,London,No degree,4.0,0.046879,1,1.0373821989528795,0.9239412834314563
P24954,45-59,Man,North,No degree,5.9,0.043192,1,0.8886324786324786,0.9125361920115775
P24999,30-44,Woman,London,No degree,4.8,0.046879,1,1.0373821989528795,0.9239412834314563
P25033,30-44,Woman,Midlands,Degree,7.2,0.057214,1,0.6961,0.6738230869993773
P25083,45-59,Woman,South,Degree,5.0,0.061237,1,0.6375257731958762,0.593083312363701
P25092,45-59,Man,Scotland/Wales,Degree,9.1,0.057214,1,0.6375257731958762,0.6520347756449332
P25134,60+,Woman,Midlands,No degree,5.9,0.01841,1,2.3322522522522524,2.0633025070979794
P25271,30-44,Man,Midlands,No degree,5.8,0.038239,1,1.0373821989528795,1.0797299063318317
P25275,30-44,Woman,Midlands,No degree,6.7,0.038239,1,1.0373821989528795,1.0797299063318317
P25317,45-59,Man,Scotland/Wales,No degree,5.4,0.038239,1,0.8886324786324786,1.0448164522935846
P25334,45-59,Man,Scotland/Wales,Degree,6.5,0.057214,1,0.6375257731958762,0.6520347756449332
P25365,18-29,Man,North,Degree,6.8,0.053563,1,0.8527935222672065,0.7485652746153514
P25396,45-59,Man,North,Degree,5.3,0.061237,1,0.6375257731958762,0.5694831182261657
P25398,30-44,Woman,London,No degree,4.7,0.046879,1,1.0373821989528795,0.9239412834314563
P25399,30-44,Man,London,No degree,4.4,0.046879,1,1.0373821989528795,0.9239412834314563
P25441,45-59,Woman,North,No degree,4.5,0.043192,1,0.8886324786324786,0.9125361920115775
P25455,45-59,Man,London,Degree,7.3,0.067212,1,0.6375257731958762,0.49774176327748904
P25462,60+,Woman,Midlands,No degree,8.5,0.01841,1,2.3322522522522524,2.0633025070979794
P25468,18-29,Man,Midlands,No degree,1.3,0.034173,1,1.099366515837104,1.2251602727276898
P25483,60+,Man,Scotland/Wales,Degree,4.1,0.030629,1,0.9024852071005918,1.4434095731231131
P25522,45-59,Woman,Midlands,Degree,6.9,0.061237,1,0.6375257731958762,0.5816675551557531
P25606,18-29,Man,Midlands,Degree,4.5,0.053563,1,0.8527935222672065,0.7645812829645364
P25620,45-59,Man,North,No degree,8.6,0.043192,1,0.8886324786324786,0.9125361920115775
P25627,30-44,Woman,London,Degree,6.0,0.063968,1,0.6961,0.5766006518454402
P25633,60+,Man,Scotland/Wales,No degree,6.0,0.015204,1,2.3322522522522524,2.312910485342466
P25657,18-29,Man,Midlands,No degree,5.0,0.034173,1,1.099366515837104,1.2251602727276898
P25674,30-44,Woman,South,No degree,5.9,0.038239,1,1.0373821989528795,1.1009205922340977
P25720,18-29,Man,South,Degree,4.3,0.053563,1,0.8527935222672065,0.7795868891990588
P25734,45-59,Woman,South,Degree,5.3,0.061237,1,0.6375257731958762,0.593083312363701
P25737,45-59,Man,London,No degree,5.2,0.05165,1,0.8886324786324786,0.7975782928932811
P25745,18-29,Woman,London,Degree,4.1,0.060918,1,0.8527935222672065,0.6542638188747341
P25854,30-44,Man,North,Degree,6.5,0.057214,1,0.6961,0.6597082290664027
P25858,18-29,Man,Midlands,Degree,9.2,0.053563,1,0.8527935222672065,0.7645812829645364
P25907,45-59,Woman,London,Degree,6.9,0.067212,1,0.6375257731958762,0.49774176327748904
P25938,45-59,Man,South,Degree,7.5,0.061237,1,0.6375257731958762,0.593083312363701
P25952,30-44,Man,Scotland/Wales,No degree,6.1,0.033374,1,1.0373821989528795,1.2103502094829488
P25953,60+,Woman,South,Degree,6.3,0.035381,1,0.9024852071005918,1.3129087016541312
P25959,60+,Man,Scotland/Wales,No degree,5.6,0.015204,1,2.3322522522522524,2.312910485342466
P25988,18-29,Woman,London,Degree,3.4,0.060918,1,0.8527935222672065,0.6542638188747341
P26012,45-59,Man,North,No degree,5.5,0.043192,1,0.8886324786324786,0.9125361920115775
P26029,18-29,Man,North,No degree,5.4,0.034173,1,1.099366515837104,1.1994963209748883
P26067,60+,Woman,North,No degree,10.0,0.01841,1,2.3322522522522524,2.0200816345539305
P26079,30-44,Man,South,No degree,2.3,0.038239,1,1.0373821989528795,1.1009205922340977
P26081,45-59,Man,Scotland/Wales,Degree,4.4,0.057214,1,0.6375257731958762,0.6520347756449332
P26172,45-59,Woman,Scotland/Wales,Degree,5.5,0.057214,1,0.6375257731958762,0.6520347756449332
P26185,60+,Woman,South,Degree,4.9,0.035381,1,0.9024852071005918,1.3129087016541312
P26199,60+,Man,South,Degree,7.0,0.035381,1,0.9024852071005918,1.3129087016541312
P26249,18-29,Man,London,Degree,6.4,0.060918,1,0.8527935222672065,0.6542638188747341
P26253,60+,Woman,South,No degree,3.8,0.01841,1,2.3322522522522524,2.1037967039270837
P26254,30-44,Woman,London,Degree,5.2,0.063968,1,0.6961,0.5766006518454402
P26273,60+,Woman,South,Degree,6.3,0.035381,1,0.9024852071005918,1.3129087016541312
P26294,45-59,Woman,South,No degree,6.8,0.043192,1,0.8886324786324786,0.9503529957055676
P26310,45-59,Woman,Midlands,Degree,6.0,0.061237,1,0.6375257731958762,0.5816675551557531
P26316,18-29,Woman,Midlands,Degree,5.4,0.053563,1,0.8527935222672065,0.7645812829645364
P26325,45-59,Woman,Midlands,No degree,5.7,0.043192,1,0.8886324786324786,0.9320604576512047
P26339,30-44,Woman,Midlands,No degree,2.7,0.038239,1,1.0373821989528795,1.0797299063318317
P26354,18-29,Woman,South,Degree,7.9,0.053563,1,0.8527935222672065,0.7795868891990588
P26440,60+,Man,London,No degree,7.9,0.025101,1,2.3322522522522524,1.7655992997285437
P26452,45-59,Man,South,Degree,8.7,0.061237,1,0.6375257731958762,0.593083312363701
P26461,30-44,Woman,Scotland/Wales,Degree,7.2,0.052804,1,0.6961,0.7553388210528066
P26472,45-59,Woman,Scotland/Wales,No degree,4.3,0.038239,1,0.8886324786324786,1.0448164522935846
P26478,18-29,Man,London,No degree,5.9,0.042779,1,1.099366515837104,1.0483882572438128
P26492,30-44,Woman,London,No degree,7.0,0.046879,1,1.0373821989528795,0.9239412834314563
P26499,18-29,Man,South,No degree,3.8,0.034173,1,1.099366515837104,1.249205162442292
P26504,45-59,Man,London,Degree,7.1,0.067212,1,0.6375257731958762,0.49774176327748904
P26543,18-29,Woman,North,Degree,7.2,0.053563,1,0.8527935222672065,0.7485652746153514
P26563,30-44,Woman,South,Degree,5.2,0.057214,1,0.6961,0.6870474807172545
P26566,45-59,Woman,Midlands,Degree,8.1,0.061237,1,0.6375257731958762,0.5816675551557531
P26578,30-44,Man,South,No degree,4.4,0.038239,1,1.0373821989528795,1.1009205922340977
P26594,30-44,Woman,Scotland/Wales,No degree,3.5,0.033374,1,1.0373821989528795,1.2103502094829488
P26597,45-59,Man,North,No degree,8.7,0.043192,1,0.8886324786324786,0.9125361920115775
P26624,18-29,Woman,Midlands,Degree,6.8,0.053563,1,0.8527935222672065,0.7645812829645364
P26640,30-44,Man,North,Degree,5.8,0.057214,1,0.6961,0.6597082290664027
P26679,60+,Woman,North,No degree,7.7,0.01841,1,2.3322522522522524,2.0200816345539305
P26716,30-44,Woman,London,No degree,4.1,0.046879,1,1.0373821989528795,0.9239412834314563
P26725,60+,Man,South,No degree,2.7,0.01841,1,2.3322522522522524,2.1037967039270837
P26727,30-44,Man,North,Degree,5.2,0.057214,1,0.6961,0.6597082290664027
P26739,60+,Woman,London,Degree,8.8,0.044016,1,0.9024852071005918,1.1018510866192461
P26748,60+,Man,Midlands,No degree,6.3,0.01841,1,2.3322522522522524,2.0633025070979794
P26749,30-44,Man,North,No degree,2.5,0.038239,1,1.0373821989528795,1.0571123461325747
P26788,30-44,Man,Midlands,No degree,5.4,0.038239,1,1.0373821989528795,1.0797299063318317
P26790,60+,Man,Midlands,Degree,7.4,0.035381,1,0.9024852071005918,1.2876376365915312
P26804,45-59,Man,Midlands,No degree,6.5,0.043192,1,0.8886324786324786,0.9320604576512047
P26820,45-59,Man,Midlands,No degree,4.6,0.043192,1,0.8886324786324786,0.9320604576512047
P26846,30-44,Woman,Midlands,No degree,5.2,0.038239,1,1.0373821989528795,1.0797299063318317
P26849,45-59,Woman,North,No degree,6.2,0.043192,1,0.8886324786324786,0.9125361920115775
P26854,45-59,Non-binary / other,North,No degree,3.7,0.043192,1,0.8886324786324786,0.9125361920115775
P26858,30-44,Man,North,No degree,5.6,0.038239,1,1.0373821989528795,1.0571123461325747
P26877,30-44,Woman,North,No degree,6.2,0.038239,1,1.0373821989528795,1.0571123461325747
P26879,18-29,Man,Midlands,No degree,5.2,0.034173,1,1.099366515837104,1.2251602727276898
P26891,30-44,Woman,Scotland/Wales,No degree,6.4,0.033374,1,1.0373821989528795,1.2103502094829488
P26897,45-59,Man,Midlands,No degree,5.7,0.043192,1,0.8886324786324786,0.9320604576512047
P26964,45-59,Woman,Scotland/Wales,No degree,2.1,0.038239,1,0.8886324786324786,1.0448164522935846
P26971,18-29,Man,South,No degree,3.1,0.034173,1,1.099366515837104,1.249205162442292
P27026,45-59,Man,Midlands,No degree,4.2,0.043192,1,0.8886324786324786,0.9320604576512047
P27027,45-59,Man,Scotland/Wales,No degree,7.7,0.038239,1,0.8886324786324786,1.0448164522935846
P27042,45-59,Man,Midlands,No degree,6.5,0.043192,1,0.8886324786324786,0.9320604576512047
P27078,45-59,Woman,London,Degree,6.0,0.067212,1,0.6375257731958762,0.49774176327748904
P27098,45-59,Woman,South,No degree,2.8,0.043192,1,0.8886324786324786,0.9503529957055676
P27140,45-59,Man,Scotland/Wales,No degree,3.1,0.038239,1,0.8886324786324786,1.0448164522935846
P27141,18-29,Woman,South,No degree,5.2,0.034173,1,1.099366515837104,1.249205162442292
P27147,30-44,Man,Midlands,Degree,6.6,0.057214,1,0.6961,0.6738230869993773
P27150,18-29,Woman,South,No degree,4.7,0.034173,1,1.099366515837104,1.249205162442292
P27191,18-29,Woman,Midlands,Degree,3.5,0.053563,1,0.8527935222672065,0.7645812829645364
P27198,45-59,Man,London,No degree,9.4,0.05165,1,0.8886324786324786,0.7975782928932811
